program,library,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
program_01,GO_BP,Cytoplasmic Translation (GO:0002181),5/7,5.495280232842563e-06,0.004423700587438263,43.735078534031416,529.7026944557578,RPS26;RPL37A;RPL7A;RPLP0;RPS2
program_01,Reactome,rRNA Processing,11/27,1.8913941725357608e-08,9.097605969897009e-06,14.675300490942949,260.9762475593755,MT-CO3;RPS26;TRMT112;RPL37A;MT-CO2;MT-ND4;MT-ND1;RPL7A;RPLP0;RPS2;MT-ND5
program_01,Reactome,Eukaryotic Translation Elongation,7/10,6.745143790584553e-08,1.6222070816355846e-05,43.48739495798319,718.0576875712,EEF1B2;EEF1A1;RPS26;RPL37A;RPL7A;RPLP0;RPS2
program_01,Reactome,Peptide Chain Elongation,6/9,1.002935539879655e-06,0.00016080399822737134,37.290249433106574,515.0745280965156,EEF1A1;RPS26;RPL37A;RPL7A;RPLP0;RPS2
program_01,Reactome,FASTK Family Proteins Regulate Processing and Stability of Mitochondrial RNAs,5/6,1.634908447001823e-06,0.00019659774075196922,72.93019197207678,971.7163169744807,MT-CO3;MT-CO2;MT-ND4;MT-ND1;MT-ND5
program_01,Reactome,Eukaryotic Translation Termination,6/11,5.08004790993938e-06,0.00037760425599961037,23.705146705146706,288.97023912119107,RPS26;TRMT112;RPL37A;RPL7A;RPLP0;RPS2
program_01,Reactome,SRP-dependent Cotranslational Protein Targeting to Membrane,6/11,5.08004790993938e-06,0.00037760425599961037,23.705146705146706,288.97023912119107,RPS26;RPL37A;RPL7A;RPLP0;RPS2;SSR4
program_01,Reactome,tRNA Processing in the Mitochondrion,5/7,5.495280232842563e-06,0.00037760425599961037,43.735078534031416,529.7026944557578,MT-CO3;MT-CO2;MT-ND4;MT-ND1;MT-ND5
program_01,Reactome,Metabolism of RNA,14/76,1.2832894490133756e-05,0.0005641109383997437,4.931005780346821,55.540377697112774,MT-CO3;ACTB;RPS26;TRMT112;HNRNPA1;RPL37A;MT-CO2;MT-ND4;HSPA8;MT-ND1;RPL7A;RPLP0;RPS2;MT-ND5
program_01,Reactome,Mitochondrial RNA Degradation,5/8,1.407345376465057e-05,0.0005641109383997437,31.222887060583396,348.7977480958761,MT-CO3;MT-CO2;MT-ND4;MT-ND1;MT-ND5
program_01,Reactome,Selenocysteine Synthesis,5/8,1.407345376465057e-05,0.0005641109383997437,31.222887060583396,348.7977480958761,RPS26;RPL37A;RPL7A;RPLP0;RPS2
program_01,Reactome,Viral mRNA Translation,5/8,1.407345376465057e-05,0.0005641109383997437,31.222887060583396,348.7977480958761,RPS26;RPL37A;RPL7A;RPLP0;RPS2
program_01,Reactome,rRNA Processing in the Mitochondrion,5/8,1.407345376465057e-05,0.0005641109383997437,31.222887060583396,348.7977480958761,MT-CO3;MT-CO2;MT-ND4;MT-ND1;MT-ND5
program_01,Reactome,Cellular Responses to Stimuli,19/134,1.7854679895247783e-05,0.0006134357878295845,3.698749103657079,40.43932979278737,MT-CO3;RPS26;SOD1;HSPA8;MT1E;RPS2;DNAJB1;RPL37A;MT-CO2;PTGES3;RPL7A;XBP1;HSPE1;TUBA4A;RPLP0;EEF1A1;MT2A;ATP6V0E1;HSP90AB1
program_01,Reactome,tRNA Processing,6/13,1.7378409080056256e-05,0.0006134357878295845,17.36543209876543,190.3300325020268,MT-CO3;TRMT112;MT-CO2;MT-ND4;MT-ND1;MT-ND5
program_01,Reactome,Cellular Response to Starvation,6/14,2.9187370435385203e-05,0.0008126655746355795,15.314347961406785,159.90896743931458,RPS26;RPL37A;ATP6V0E1;RPL7A;RPLP0;RPS2
program_01,Reactome,Formation of a Pool of Free 40S Subunits,5/9,3.0411601545614204e-05,0.0008126655746355795,24.271669575334496,252.442023476998,RPS26;RPL37A;RPL7A;RPLP0;RPS2
program_01,Reactome,Nonsense Mediated Decay (NMD) Independent of the Exon Junction Complex (EJC),5/9,3.0411601545614204e-05,0.0008126655746355795,24.271669575334496,252.442023476998,RPS26;RPL37A;RPL7A;RPLP0;RPS2
program_01,Reactome,SARS-CoV-1 Modulates Host Translation Machinery,4/5,2.8362621436468606e-05,0.0008126655746355795,59.05181347150259,618.298376913657,RPS26;EEF1A1;HNRNPA1;RPS2
program_01,Reactome,Translation,10/44,3.728633224685543e-05,0.0009439329374072348,6.276963728080711,64.00546928858655,EEF1B2;EEF1A1;PPA1;TRMT112;RPS26;RPL37A;RPL7A;RPLP0;RPS2;SSR4
program_01,Reactome,Cellular Responses to Stress,17/118,4.287649805240986e-05,0.0010311797781604572,3.7156721040677265,37.36920811523156,MT-CO3;EEF1A1;TUBA4A;RPS26;SOD1;RPL37A;MT-CO2;XBP1;HSPA8;ATP6V0E1;PTGES3;HSP90AB1;RPS2;RPL7A;RPLP0;DNAJB1;HSPE1
program_01,Reactome,Axon Guidance,13/74,4.596395594044606e-05,0.0010527934670168835,4.614773519163763,46.09075674514082,CFL1;TUBA4A;ACTB;RPS26;MYL6;RPL37A;HSPA8;PFN1;HSP90AB1;RPL7A;RPLP0;RPS2;ACTG1
program_01,Reactome,Nonsense Mediated Decay (NMD) Enhanced by the Exon Junction Complex (EJC),5/10,5.8417041398388034e-05,0.001221678126635854,19.848167539267017,193.47801003340456,RPS26;RPL37A;RPL7A;RPLP0;RPS2
program_01,Reactome,Nonsense-Mediated Decay (NMD),5/10,5.8417041398388034e-05,0.001221678126635854,19.848167539267017,193.47801003340456,RPS26;RPL37A;RPL7A;RPLP0;RPS2
program_01,Reactome,Nervous System Development,13/77,7.113608695658811e-05,0.0014256857427549531,4.39295681063123,41.95676060164086,RPL7A;CFL1;TUBA4A;ACTB;RPS26;RPL37A;HSPA8;PFN1;HSP90AB1;RPLP0;MYL6;RPS2;ACTG1
program_01,Reactome,Aerobic Respiration and Respiratory Electron Transport,9/39,8.252313931910726e-05,0.0015877452004996236,6.367374361730717,59.86880335541861,MT-CO3;PKM;LDHA;ATP5F1A;MT-CO2;MT-ND4;LDHB;MT-ND1;MT-ND5
program_01,Reactome,GTP Hydrolysis and Joining of the 60S Ribosomal Subunit,5/11,0.00010286453597209529,0.0017061324759509596,16.78574305275876,154.12833133611247,RPS26;RPL37A;RPL7A;RPLP0;RPS2
program_01,Reactome,L13a-mediated Translational Silencing of Ceruloplasmin Expression,5/11,0.00010286453597209529,0.0017061324759509596,16.78574305275876,154.12833133611247,RPS26;RPL37A;RPL7A;RPLP0;RPS2
program_01,Reactome,Response of EIF2AK4 (GCN2) to Amino Acid Deficiency,5/11,0.00010286453597209529,0.0017061324759509596,16.78574305275876,154.12833133611247,RPS26;RPL37A;RPL7A;RPLP0;RPS2
program_01,Reactome,Selenoamino Acid Metabolism,5/11,0.00010286453597209529,0.0017061324759509596,16.78574305275876,154.12833133611247,RPS26;RPL37A;RPL7A;RPLP0;RPS2
program_01,Reactome,Protein Methylation,3/3,0.00012145712495887582,0.0019473625701739755,136.44615384615383,1230.1915968597166,HSPA8;EEF1A1;RPS2
program_01,Reactome,Influenza Viral RNA Transcription and Replication,5/12,0.00016937456268678434,0.002628037569430428,14.53996509598604,126.25630308220902,RPS26;RPL37A;RPL7A;RPLP0;RPS2
program_01,Reactome,rRNA Processing in the Nucleus and Cytosol,6/19,0.00021478163745807506,0.0032284364880416907,9.616892024299432,81.22319953941766,RPS26;TRMT112;RPL37A;RPL7A;RPLP0;RPS2
program_01,Reactome,Cap-dependent Translation Initiation,5/13,0.00026437215869098935,0.0037400884803048787,12.82260548198337,105.63458268395748,RPS26;RPL37A;RPL7A;RPLP0;RPS2
program_01,Reactome,Eukaryotic Translation Initiation,5/13,0.00026437215869098935,0.0037400884803048787,12.82260548198337,105.63458268395748,RPS26;RPL37A;RPL7A;RPLP0;RPS2
program_01,Reactome,Major Pathway of rRNA Processing in the Nucleolus and Cytosol,5/15,0.0005692018548707801,0.007822459776938436,10.369234604836699,77.47140776234725,RPS26;RPL37A;RPL7A;RPLP0;RPS2
program_01,Reactome,Chaperone Mediated Autophagy,4/9,0.0006112327551588716,0.008166748756428257,16.071125765426284,118.92685667197536,VIM;HSPA8;EEF1A1;HSP90AB1
program_01,Reactome,Cellular Response to Heat Stress,5/16,0.0007953416062640162,0.010067350331920836,9.462554063282495,67.53177712973077,EEF1A1;HSPA8;PTGES3;HSP90AB1;DNAJB1
program_01,Reactome,SARS-CoV-1-host Interactions,5/16,0.0007953416062640162,0.010067350331920836,9.462554063282495,67.53177712973077,NPM1;EEF1A1;RPS26;HNRNPA1;RPS2
program_01,Reactome,Viral Infection Pathways,14/111,0.0009016174047975765,0.011119947992503442,3.1007262487031273,21.740184864616285,NPM1;EEF1A1;TUBA4A;CD8B;RPS26;DAD1;HNRNPA1;RPL37A;HSPA8;PTGES3;HSP90AB1;RPL7A;RPLP0;RPS2
program_01,Reactome,RHOBTB GTPase Cycle,4/10,0.000979776564332527,0.011781813186098637,13.591470705460344,94.16423716799501,ACTN1;VIM;HSP90AB1;ACTG1
program_01,Reactome,Infectious Disease,16/142,0.0013385761779799602,0.01567564903468957,2.739130434782609,18.122494494417,NPM1;EEF1A1;TUBA4A;CD8B;ACTB;RPS26;DAD1;HNRNPA1;RPL37A;HSPA8;PTGES3;HSP90AB1;RPL7A;RPLP0;RPS2;ACTG1
program_01,Reactome,Signaling by ROBO Receptors,6/26,0.0013687676911787153,0.01567564903468957,6.309588333978578,41.60444395103973,RPS26;RPL37A;PFN1;RPL7A;RPLP0;RPS2
program_01,Reactome,Attenuation Phase,4/11,0.0014808691519670604,0.015828845824359023,11.773056994818653,76.70295088884967,HSPA8;PTGES3;DNAJB1;HSP90AB1
program_01,Reactome,HSF1-dependent Transactivation,4/11,0.0014808691519670604,0.015828845824359023,11.773056994818653,76.70295088884967,HSPA8;PTGES3;DNAJB1;HSP90AB1
program_01,Reactome,HSP90 Chaperone Cycle for Steroid Hormone Receptors (SHR) in the Presence of Ligand,5/18,0.0014398534086455697,0.015828845824359023,8.052162109753732,52.687019606274696,TUBA4A;HSPA8;PTGES3;HSP90AB1;DNAJB1
program_01,Reactome,Developmental Biology,16/144,0.0015586900710742792,0.01629847661275496,2.693458890705224,17.410274534366845,KRT1;RPL7A;CFL1;TUBA4A;ACTB;RPS26;CCND3;RPL37A;ATP6V0E1;HSPA8;PFN1;HSP90AB1;RPLP0;MYL6;RPS2;ACTG1
program_01,Reactome,Influenza Infection,5/19,0.0018773790412125332,0.018428965690269968,7.492868748871637,47.039320385042586,RPS26;RPL37A;RPL7A;RPLP0;RPS2
program_01,Reactome,Respiratory Electron Transport,5/19,0.0018773790412125332,0.018428965690269968,7.492868748871637,47.039320385042586,MT-CO3;MT-CO2;MT-ND4;MT-ND1;MT-ND5
program_01,Reactome,SARS-CoV-1 Infection,5/19,0.0018773790412125332,0.018428965690269968,7.492868748871637,47.039320385042586,NPM1;EEF1A1;RPS26;HNRNPA1;RPS2
program_01,Reactome,Signaling by Rho GTPases,13/107,0.001981392446107346,0.019060995331552668,2.9493877551020407,18.356857921256513,ACTN1;CENPK;CFL1;TUBA4A;ACTB;IL32;VIM;PFN1;C1QBP;HSP90AB1;MYL6;HSPE1;ACTG1
program_01,Reactome,Complex I Biogenesis,3/6,0.00217374378984872,0.020501387508181063,19.46153846153846,119.32461541103696,MT-ND4;MT-ND1;MT-ND5
program_01,Reactome,Aryl Hydrocarbon Receptor Signalling,2/2,0.0024762381190595296,0.021655827913956975,96.47208121827411,578.9303831181006,PTGES3;HSP90AB1
program_01,Reactome,Regulation of Expression of SLITs and ROBOs,5/20,0.0024050012359762723,0.021655827913956975,7.0057422732646515,42.24606111469227,RPS26;RPL37A;RPL7A;RPLP0;RPS2
program_01,Reactome,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",13/109,0.002350594563606997,0.021655827913956975,2.8850629163582533,17.463536766938873,ACTN1;CENPK;CFL1;TUBA4A;ACTB;IL32;VIM;PFN1;C1QBP;HSP90AB1;MYL6;HSPE1;ACTG1
program_01,Reactome,TP53 Regulates Transcription of Additional Cell Cycle Genes With Uncertain Roles in the P53 Pathway,2/2,0.0024762381190595296,0.021655827913956975,96.47208121827411,578.9303831181006,NPM1;RGCC
program_01,Reactome,HSF1 Activation,4/13,0.002968725019014401,0.025499227395462978,9.284701390782656,54.033459021685815,PTGES3;EEF1A1;DNAJB1;HSP90AB1
program_01,Reactome,RHO GTPase Cycle,8/52,0.0035590164680974457,0.030033103879910022,3.833647130276344,21.61514161251519,ACTN1;ACTB;IL32;VIM;C1QBP;HSP90AB1;HSPE1;ACTG1
program_01,Reactome,Cytokine Signaling in Immune System,15/144,0.004202440769969876,0.03485127604061224,2.4799160062317958,13.570323049772423,MIF;NPM1;SOCS3;CFL1;GRAP2;TUBA4A;LTB;MT2A;SOD1;IL32;S100B;VIM;HSPA8;GBP1;RPLP0
program_01,Reactome,Autophagy,5/23,0.004630403178493227,0.037749558116190546,5.860336776567143,31.499962635153448,EEF1A1;TUBA4A;VIM;HSPA8;HSP90AB1
program_01,Reactome,EPH-Ephrin Signaling,4/15,0.005245112339408003,0.042048317254254154,7.661860779454832,40.228282966931154,ACTB;MYL6;CFL1;ACTG1
program_01,Reactome,Cell-extracellular Matrix Interactions,3/8,0.0056543305150540514,0.04386666093130643,12.37156177156177,64.02695888245289,ACTN1;ACTG1;ACTB
program_01,Reactome,RHOBTB2 GTPase Cycle,3/8,0.0056543305150540514,0.04386666093130643,12.37156177156177,64.02695888245289,ACTN1;HSP90AB1;ACTG1
program_01,Reactome,MAPK Family Signaling Cascades,7/45,0.005985004068972092,0.045695031066278986,3.8804778109590945,19.862218923792543,ACTB;CCND3;LAT;PEBP1;DUSP2;DNAJB1;ACTG1
program_02,GO_BP,Positive Regulation Of Response To External Stimulus (GO:0032103),11/26,1.168877206804731e-08,1.3453776650322455e-05,15.630383852946476,285.48328893605236,LGALS2;THBS1;S100A8;S100A12;MGST2;GRN;EREG;NRG1;LGALS1;S100A9;IL1B
program_02,GO_BP,Negative Regulation Of Peptidase Activity (GO:0010466),9/17,2.3846339534725305e-08,1.3723568402234414e-05,23.116361298617807,405.7299385847043,GAPDH;NRG1;TIMP1;SERPINB10;SERPINA1;CSTA;CST3;SERPINB1;SERPINB2
program_02,GO_BP,Positive Regulation Of Defense Response (GO:0031349),9/20,1.4524838704402208e-07,5.57269644958898e-05,17.058921358992635,268.5896555050576,LGALS2;S100A8;S100A12;MGST2;GRN;EREG;LGALS1;S100A9;IL1B
program_02,GO_BP,Negative Regulation Of Endopeptidase Activity (GO:0010951),8/16,2.735714492038433e-07,7.872018450840591e-05,20.45945945945946,309.1772750753771,GAPDH;NRG1;TIMP1;SERPINB10;SERPINA1;CST3;SERPINB1;SERPINB2
program_02,GO_BP,Regulation Of Endopeptidase Activity (GO:0052548),7/13,8.512696449172058e-07,0.00019596227225994077,23.379267791032497,326.7611990235619,GAPDH;TIMP1;SERPINB10;SERPINA1;NRG1;SERPINB1;SERPINB2
program_02,GO_BP,Response To Lipopolysaccharide (GO:0032496),10/33,2.2091714571402374e-06,0.0004237927245280688,9.269425179264136,120.71473245719032,TRIB1;GSTP1;CD68;S100A8;CD14;VIM;CXCL8;LILRB2;S100A9;IL1B
program_02,GO_BP,Positive Regulation Of Inflammatory Response (GO:0050729),8/21,3.5083885773751074e-06,0.0005768793217941069,12.847847847847849,161.37351351828815,LGALS2;S100A8;S100A12;MGST2;GRN;LGALS1;S100A9;IL1B
program_02,GO_BP,Cellular Response To Low-Density Lipoprotein Particle Stimulus (GO:0071404),4/5,2.8362621436468606e-05,0.003119393920097035,59.05181347150259,618.298376913657,CES1;CD36;CD68;FCER1G
program_02,GO_BP,Defense Response To Fungus (GO:0050832),5/9,3.0411601545614204e-05,0.003119393920097035,24.271669575334496,252.442023476998,S100A8;GAPDH;S100A12;NRG1;S100A9
program_02,GO_BP,Inflammatory Response (GO:0006954),11/52,3.0633973994514846e-05,0.003119393920097035,5.757353436090732,59.838482405191314,FOS;THBS1;S100A8;ADM;LYZ;CD14;CXCL8;C5AR1;HP;S100A9;IL1B
program_02,GO_BP,Regulation Of Inflammatory Response (GO:0050727),9/35,3.2521917498839635e-05,0.003119393920097035,7.344159191669244,75.89157633295642,LGALS2;S100A8;S100A12;MGST2;PTGS2;GRN;LGALS1;S100A9;IL1B
program_02,GO_BP,Regulation Of Interleukin-1 Beta Production (GO:0032651),6/14,2.9187370435385203e-05,0.003119393920097035,15.314347961406785,159.90896743931458,GSTP1;MNDA;CD36;SERPINB1;LILRB4;TYROBP
program_02,GO_BP,Response To Molecule Of Bacterial Origin (GO:0002237),6/16,7.169440180566134e-05,0.006347712036793554,12.384227765180146,118.18389787289433,TRIB1;S100A8;CD14;CXCL8;S100A9;IL1B
program_02,GO_BP,Leukocyte Aggregation (GO:0070486),3/3,0.00012145712495887582,0.009319810055177739,136.44615384615383,1230.1915968597166,S100A8;S100A9;IL1B
program_02,GO_BP,Negative Regulation Of Interleukin-1 Beta Production (GO:0032691),3/3,0.00012145712495887582,0.009319810055177739,136.44615384615383,1230.1915968597166,SERPINB1;GSTP1;LILRB4
program_02,GO_BP,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),7/25,0.00014482896104560543,0.009812506048878535,8.162306691718456,72.15444091666254,GSTP1;CD68;CD14;VIM;CXCL8;LILRB2;IL1B
program_02,GO_BP,Defense Response To Bacterium (GO:0042742),8/33,0.00014492841253773683,0.009812506048878535,6.758558558558558,59.740728263051835,S100A8;LYZ;S100A12;CFP;FCER1G;RNASE2;S100A9;IL1B
program_02,GO_BP,Negative Regulation Of Lymphocyte Proliferation (GO:0050672),5/12,0.00016937456268678434,0.010260532718552042,14.53996509598604,126.25630308220902,MNDA;LST1;LILRB2;LILRB4;TYROBP
program_02,GO_BP,Receptor Internalization (GO:0031623),5/12,0.00016937456268678434,0.010260532718552042,14.53996509598604,126.25630308220902,ADM;FCER1G;CD36;CXCL8;LILRB4
program_02,GO_BP,Positive Regulation Of Cytokine Production (GO:0001819),10/53,0.00020067737186999296,0.011548982751118094,4.954277005143837,42.179783288009105,CYP1B1;GAPDH;CD14;FCER1G;PTGS2;FCN1;EREG;LILRB2;TYROBP;IL1B
program_02,GO_BP,Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),7/27,0.0002462620974757288,0.01349750829497923,7.358158340941698,61.13977760568426,GSTP1;GAPDH;S100A12;S100A4;LGALS1;LILRB4;IL1B
program_02,GO_BP,Pattern Recognition Receptor Signaling Pathway (GO:0002221),3/4,0.00046812994031470557,0.023426850491401134,45.45811965811966,348.51670486576245,FCN1;CTSS;CD14
program_02,GO_BP,Regulation Of Dendritic Cell Differentiation (GO:2001198),3/4,0.00046812994031470557,0.023426850491401134,45.45811965811966,348.51670486576245,LGALS1;LGALS3;LILRB2
program_02,GO_BP,Regulation Of MAP Kinase Activity (GO:0043405),6/22,0.0005223653036489837,0.02505176935416584,7.855860189193523,59.3678619755204,THBS1;TRIB1;RGS2;GSTP1;S100A12;IL1B
program_02,GO_BP,Cellular Response To Lipopolysaccharide (GO:0071222),7/32,0.0007588502419471406,0.03493746513924636,5.899653979238754,42.38138033591685,GSTP1;CD68;CD14;VIM;CXCL8;LILRB2;IL1B
program_02,GO_BP,Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844),5/17,0.0010824235890474993,0.04187341410791943,8.700942408376964,59.41484367141285,GAPDH;S100A12;CXCL8;NRG1;S100A9
program_02,GO_BP,Cellular Response To Lipid (GO:0071396),8/43,0.0009973304717822455,0.04187341410791943,4.828854206318995,33.36945113450847,GSTP1;CD68;CD14;VIM;CXCL8;LILRB2;MGST1;IL1B
program_02,GO_BP,Epithelial Cell Migration (GO:0010631),3/5,0.0011277809186320611,0.04187341410791943,27.26051282051282,185.03082252376865,S100A12;CYP1B1;S100A9
program_02,GO_BP,Negative Regulation Of Interleukin-1 Production (GO:0032692),3/5,0.0011277809186320611,0.04187341410791943,27.26051282051282,185.03082252376865,SERPINB1;GSTP1;LILRB4
program_02,GO_BP,Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235),4/10,0.000979776564332527,0.04187341410791943,13.591470705460344,94.16423716799501,S100A9;G0S2;CTSS;S100A8
program_02,GO_BP,Regulation Of Fibrinolysis (GO:0051917),3/5,0.0011277809186320611,0.04187341410791943,27.26051282051282,185.03082252376865,THBS1;NRG1;PLAUR
program_02,KEGG,Chemical carcinogenesis,7/30,0.0004985839792108615,0.022853482034643036,6.408578905449994,48.72915827502143,FOS;CYP1B1;GSTP1;MGST2;EIF4EBP1;PTGS2;MGST1
program_02,KEGG,Complement and coagulation cascades,6/22,0.0005223653036489837,0.022853482034643036,7.855860189193523,59.3678619755204,F13A1;SERPINA1;C5AR1;SERPINB2;CFD;PLAUR
program_02,KEGG,IL-17 signaling pathway,6/21,0.0003957732821790001,0.022853482034643036,8.367127496159755,65.55367466766991,FOS;S100A8;PTGS2;CXCL8;S100A9;IL1B
program_02,KEGG,Osteoclast differentiation,6/19,0.00021478163745807506,0.022853482034643036,9.616892024299432,81.22319953941766,FOS;LILRA5;LILRB2;LILRB4;TYROBP;IL1B
program_02,Reactome,Neutrophil Degranulation,37/109,8.015385685644745e-24,3.478677387569819e-21,14.894108064078198,792.0787848095877,GSTP1;CD68;S100A12;SERPINB10;FTL;CD36;CREG1;LILRB2;S100A9;LGALS3;CLEC12A;RNASE2;RETN;SERPINA1;CST3;MGST1;PLAUR;TYROBP;FOLR3;LYZ;ANXA2;CD14;FCN1;CTSS;C5AR1;HP;SERPINB1;PSAP;FGL2;MNDA;S100A8;CFP;COTL1;FCER1G;S100A11;GRN;CFD
program_02,Reactome,Innate Immune System,40/182,5.2577728540232046e-18,1.1409367093230354e-15,8.260896041757286,328.6748181231799,GSTP1;CD68;S100A12;SERPINB10;FTL;CD36;CREG1;LILRB2;S100A9;IL1B;FOS;LGALS3;ACTB;CLEC12A;RNASE2;RETN;SERPINA1;CST3;MGST1;PLAUR;TYROBP;FOLR3;LYZ;ANXA2;CD14;FCN1;CTSS;C5AR1;HP;SERPINB1;PSAP;FGL2;MNDA;S100A8;CFP;COTL1;FCER1G;S100A11;GRN;CFD
program_02,Reactome,Diseases Associated With the TLR Signaling Cascade,4/5,2.8362621436468606e-05,0.0011190343366752158,59.05181347150259,618.298376913657,CD14;S100A9;CD36;S100A8
program_02,Reactome,Diseases of Immune System,4/5,2.8362621436468606e-05,0.0011190343366752158,59.05181347150259,618.298376913657,CD14;S100A9;CD36;S100A8
program_02,Reactome,IRAK4 Deficiency (TLR2 4),4/5,2.8362621436468606e-05,0.0011190343366752158,59.05181347150259,618.298376913657,CD14;S100A9;CD36;S100A8
program_02,Reactome,MyD88 Deficiency (TLR2 4),4/5,2.8362621436468606e-05,0.0011190343366752158,59.05181347150259,618.298376913657,CD14;S100A9;CD36;S100A8
program_02,Reactome,MyD88 MAL(TIRAP) Cascade Initiated on Plasma Membrane,6/13,1.7378409080056256e-05,0.0011190343366752158,17.36543209876543,190.3300325020268,FOS;S100A8;S100A12;CD14;CD36;S100A9
program_02,Reactome,Regulation of TLR by Endogenous Ligand,4/5,2.8362621436468606e-05,0.0011190343366752158,59.05181347150259,618.298376913657,CD14;S100A9;CD36;S100A8
program_02,Reactome,Toll Like Receptor 2 (TLR2) Cascade,6/13,1.7378409080056256e-05,0.0011190343366752158,17.36543209876543,190.3300325020268,FOS;S100A8;S100A12;CD14;CD36;S100A9
program_02,Reactome,Toll Like Receptor TLR1 TLR2 Cascade,6/13,1.7378409080056256e-05,0.0011190343366752158,17.36543209876543,190.3300325020268,FOS;S100A8;S100A12;CD14;CD36;S100A9
program_02,Reactome,Toll Like Receptor TLR6 TLR2 Cascade,6/13,1.7378409080056256e-05,0.0011190343366752158,17.36543209876543,190.3300325020268,FOS;S100A8;S100A12;CD14;CD36;S100A9
program_02,Reactome,Toll-like Receptor Cascades,7/21,4.13603937770939e-05,0.0014958675749382293,10.436105476673427,105.33356211452497,FOS;S100A8;S100A12;CD14;CD36;CTSS;S100A9
program_02,Reactome,Toll Like Receptor 4 (TLR4) Cascade,6/16,7.169440180566134e-05,0.002393490029512079,12.384227765180146,118.18389787289433,FOS;S100A8;S100A12;CD14;CD36;S100A9
program_02,Reactome,Interleukin-4 and Interleukin-13 Signaling,8/32,0.00011447788979903046,0.0035488145837699442,7.038168781025924,63.87228859673878,F13A1;FOS;TIMP1;VIM;PTGS2;CD36;CXCL8;IL1B
program_02,Reactome,Antigen processing-Cross Presentation,5/17,0.0010824235890474993,0.03131812250977431,8.700942408376964,59.41484367141285,S100A8;CD14;CD36;CTSS;S100A9
program_02,Reactome,Signaling by Interleukins,12/89,0.0011888783711941477,0.03224832581864125,3.3233096409695646,22.381642860186183,F13A1;FOS;TALDO1;TIMP1;S100A12;ANXA2;VIM;PTGS2;CD36;CXCL8;SERPINB2;IL1B
program_02,Reactome,Alternative Complement Activation,2/2,0.0024762381190595296,0.03838169084542271,96.47208121827411,578.9303831181006,CFD;CFP
program_02,Reactome,Dissolution of Fibrin Clot,3/6,0.00217374378984872,0.03838169084542271,19.46153846153846,119.32461541103696,SERPINB2;ANXA2;PLAUR
program_02,Reactome,ERBB2 Activates PTK6 Signaling,2/2,0.0024762381190595296,0.03838169084542271,96.47208121827411,578.9303831181006,NRG1;EREG
program_02,Reactome,ERBB2 Regulates Cell Motility,2/2,0.0024762381190595296,0.03838169084542271,96.47208121827411,578.9303831181006,NRG1;EREG
program_02,Reactome,GRB2 Events in ERBB2 Signaling,2/2,0.0024762381190595296,0.03838169084542271,96.47208121827411,578.9303831181006,NRG1;EREG
program_02,Reactome,NFE2L2 Regulates Pentose Phosphate Pathway Genes,2/2,0.0024762381190595296,0.03838169084542271,96.47208121827411,578.9303831181006,TKT;TALDO1
program_02,Reactome,NPAS4 Regulates Expression of Target Genes,2/2,0.0024762381190595296,0.03838169084542271,96.47208121827411,578.9303831181006,FOS;NAMPT
program_02,Reactome,PI3K Events in ERBB4 Signaling,2/2,0.0024762381190595296,0.03838169084542271,96.47208121827411,578.9303831181006,NRG1;EREG
program_02,Reactome,Pentose Phosphate Pathway,2/2,0.0024762381190595296,0.03838169084542271,96.47208121827411,578.9303831181006,TKT;TALDO1
program_02,Reactome,SHC1 Events in ERBB2 Signaling,2/2,0.0024762381190595296,0.03838169084542271,96.47208121827411,578.9303831181006,NRG1;EREG
program_02,Reactome,SHC1 Events in ERBB4 Signaling,2/2,0.0024762381190595296,0.03838169084542271,96.47208121827411,578.9303831181006,NRG1;EREG
program_02,Reactome,Transcriptional Regulation by NPAS4,2/2,0.0024762381190595296,0.03838169084542271,96.47208121827411,578.9303831181006,FOS;NAMPT
program_03,GO_BP,Antigen Receptor-Mediated Signaling Pathway (GO:0050851),12/32,1.24260712467201e-08,4.554155111922917e-06,12.956455835744798,235.8524428249254,HLA-DRB1;BLNK;IGKC;CD79A;IGLC3;IGHM;LAT2;IGHD;HLA-DPA1;MS4A1;CD79B;IGHE
program_03,GO_BP,B Cell Receptor Signaling Pathway (GO:0050853),10/20,7.616250397784586e-09,4.554155111922917e-06,20.88950276243094,390.487092069291,BLNK;IGKC;CD79A;IGLC3;IGHM;LAT2;IGHD;MS4A1;CD79B;IGHE
program_03,GO_BP,Immunoglobulin Production Involved In Immunoglobulin-Mediated Immune Response (GO:0002381),5/5,2.8374444121519247e-07,4.159693508214721e-05,218.90575916230367,3300.0463183622437,HLA-DRB1;HLA-DRB5;HLA-DRA;HLA-DQA1;HLA-DPA1
program_03,GO_BP,MHC Class II Protein Complex Assembly (GO:0002399),5/5,2.8374444121519247e-07,4.159693508214721e-05,218.90575916230367,3300.0463183622437,HLA-DRB1;HLA-DRB5;HLA-DRA;HLA-DQA1;HLA-DPA1
